book_id,seg_id,title,seg_url
dad0ad47ed8a4ed18b1d8a2fa94cca43,2e6bf225e68a433b8975fd9262e83f3c,第13章 不一样的大夏府,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/Jp7JEn3hI5r4p8iEw--PPw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,9d0e9a6071e647a0badf894ab0c7f183,第14章 行动,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/c-4KWdFVRDFOBDFlr9quQA2
dad0ad47ed8a4ed18b1d8a2fa94cca43,07182fc7e80448d3b4f55bba13cb4038,第15章 夏龙武,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/wXC0s6aZEMPM5j8_3RRvhw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,1b0efe4fbe3b485b8ef07fddb5cc8dfb,第16章 战起,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/hAN8f5aCijnM5j8_3RRvhw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,2cf4fd8f470649519857624bfd928b0b, 第17章 初战,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/sxI9-pcw7s5OBDFlr9quQA2
dad0ad47ed8a4ed18b1d8a2fa94cca43,331163315bfe4c97b074b498065a5c92,第18章 全军覆没（求收藏，求推荐）,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/9ngkhswPTrr4p8iEw--PPw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,90cff1eac8694b1b9bdd638907a4c5da,第19章 收获,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/D3HodsLneKj4p8iEw--PPw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,34e97cba495e42fa8203733e4ebae953, 第20章 领功（大章求推荐）,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/g9SxuAgd9uBMs5iq0oQwLQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,9aab7db1553942709d4f1539a63366f8,第21章 满满的恶意,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/Mpr2FgLtfgv4p8iEw--PPw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,2c3f7f23afc742b9b97ce8f648473bea,第22章 腾空之上,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/mvf6GkzZc9m2uJcMpdsVgA2
dad0ad47ed8a4ed18b1d8a2fa94cca43,30cd6acd8ba046a1a0933a1ce31ec03d,第23章 你是我的了！（求收藏推荐）,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/z0GbOOlQbNH4p8iEw--PPw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,ce7a490629d04e5cae7c38e5b6274068,第24章 你太平庸了！（求推荐收藏）,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/T38rNqT1vsbwrjbX3WA1AA2
dad0ad47ed8a4ed18b1d8a2fa94cca43,8a5c7e8fe3c249c3947e619b25cbfe9c,第25章 开元五重,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/oOQafC0GWGb6ItTi_ILQ7A2
dad0ad47ed8a4ed18b1d8a2fa94cca43,d203c5b6f2104391b98f81bae2c9c4cf,第26章 学霸在努力,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/k1xj3UaPgRj6ItTi_ILQ7A2
dad0ad47ed8a4ed18b1d8a2fa94cca43,7fc4c918f10d4fde99ee5bd7d44b2a85,第27章 镇定！,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/lG8UxBaFTUBp4rPq4Fd4KQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,591e2ca0eda74d6a9158a03eecb50d02,第28章 努力吧少年！,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/cIDaN2oa9Hhp4rPq4Fd4KQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,64751a811a3e4ef090780f6350498914,第29章 举一反三,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/R4oF7HyqLw9p4rPq4Fd4KQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,d49282990b3a4dbd849448f3fcfeeeda,第30章 心眼大一点（求推荐）,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/6zBNnS7AFh9p4rPq4Fd4KQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,2f4681c6f4e8444fbe4f29e4756e2d17,第31章 三个目标,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/HjxOdpkEmRb4p8iEw--PPw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,056f43da22094ee7901ff23c5023be82,第32章 人未至名先传,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/PaMw-oWfxvyaGfXRMrUjdw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,ca233e1b68e04ea2b64194ac26d38aea,第33章 大负翁,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/rpjliZGxbZLwrjbX3WA1AA2
dad0ad47ed8a4ed18b1d8a2fa94cca43,1c4409f7c7d649b1a39399caeab348fe,第34章 开元八重,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/J3pzLaGxKNz4p8iEw--PPw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,41e6caddf9fe4e2bb430cea76282971c,第35章 大幕一角,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/lG9h9yov0ElOBDFlr9quQA2
dad0ad47ed8a4ed18b1d8a2fa94cca43,40e061e48b844c8a8ec6f86c64977853,第36章 风云激荡时,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/5xeroWw-RL2aGfXRMrUjdw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,1b7fc425373848fbbbd543855eb00eeb,来啊，聊五毛钱的！,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/832P3fET2lFOBDFlr9quQA2
dad0ad47ed8a4ed18b1d8a2fa94cca43,41e45607096a42c08ff0a7a9ad38087b,第37章 雷元刀,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/9DQM4RP5tvfwrjbX3WA1AA2
dad0ad47ed8a4ed18b1d8a2fa94cca43,a533c244d5db48329d2c95ea79fa3d19,第38章 快绷不住了！,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/IEtGvJhicrBp4rPq4Fd4KQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,d1a09019e6e54edd86105cacbc5c7503,第39章 变化之时,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/bBnpSujl2d34p8iEw--PPw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,7511a68ee7154d02a5d8d7a08f295aca,第40章 夏侯爷的锅,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/CivWYdAwEcBp4rPq4Fd4KQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,60efd6604e2047f28e93980adb758281,第41章 再杀千钧,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/Kv-SS68wGmT6ItTi_ILQ7A2
dad0ad47ed8a4ed18b1d8a2fa94cca43,77665f67c21b473896a593fc12c9943e, 第42章 同袍,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/i7NJdR1XeexMs5iq0oQwLQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,ba3ef10d2ba747faa4ffa59d45ddf5dd,第43章 你不要脸的样子真好看,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/5G2PNXpjSNb6ItTi_ILQ7A2
dad0ad47ed8a4ed18b1d8a2fa94cca43,a5585d568e50429fabb72d762ff683ae,第44章 无赖当家,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/RP-J5-EWuExp4rPq4Fd4KQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,661cc931e6524c12903f6d7d4cf8d9fd, 第45章 考核在即,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/rDgg1Ej3Xh3gn4SMoDUcDQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,5789f923ba844f8b907d44e6b31d4e70, 第46章 我意已决！,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/dvKcRGWthue2uJcMpdsVgA2
dad0ad47ed8a4ed18b1d8a2fa94cca43,af7a1aa4d2cd40608a00374548252bb9,第47章 处处都是坑,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/zSVwJDmXWOD6ItTi_ILQ7A2
dad0ad47ed8a4ed18b1d8a2fa94cca43,e4006cd0fe344313bdeb0277afa4c157,第48章 不一样的考核,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/6gNfnmogPS5Ms5iq0oQwLQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,83b9609a36fb4effaad03137a4ffcaa4,感谢支持，2月份你们最帅！,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/RqM0j_3fxXpMs5iq0oQwLQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,92374eeabac947dab2c9d64c5f72856b,第49章 上中下等,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/WF5syt0ag_7wrjbX3WA1AA2
dad0ad47ed8a4ed18b1d8a2fa94cca43,4597a5feb28f49939b3cfcf1ae2f6e26,第50章 大家真诚一点,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/IgZR_T0hbdS2uJcMpdsVgA2
dad0ad47ed8a4ed18b1d8a2fa94cca43,93e5983b3dbe4d9f9d43629a7b0ae847,第51章 满分！,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/dj2nOInVlXBOBDFlr9quQA2
dad0ad47ed8a4ed18b1d8a2fa94cca43,47d924430c2c4c63b6045fabe0327a0b,第52章 不可理喻,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/w7fUrlur3736ItTi_ILQ7A2
dad0ad47ed8a4ed18b1d8a2fa94cca43,7c0679561445485d95edfd84223078ed,第53章 敌人来了！,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/8rMebwoYFvPM5j8_3RRvhw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,f71b397cdc86416f9b7e00eae2a94345,第54章 君子动口不动手,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/EBBTU9FbxBzM5j8_3RRvhw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,577f3ea568bd4aa691dce759f45110df,第55章 善良的人最可爱,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/1APWFXA4b1dMs5iq0oQwLQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,ef3f1cf55e954a708524ca584dacf9eb,第56章 怀疑人生,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/ZmT_ZpfRUoXgn4SMoDUcDQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,4fdc4c349a9240cfa4336ca3e2c8cbc5,第57章 捡到的不一定就是你的,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/lPxr2ckmD7WaGfXRMrUjdw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,d3084687aacd44418325543a47c1bc6f, 第58章 各有各的选择（大章求推荐啊）,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/ABAJEBL4vWbgn4SMoDUcDQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,97018bdbc92a492195a9f0fb59399bb3,第59章 考核结束,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/5xcYKd43bM1OBDFlr9quQA2
dad0ad47ed8a4ed18b1d8a2fa94cca43,ecad171049224a6a865a1fc2806948bf,第60章 初识文明学府,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/bT9Pycg8CA1p4rPq4Fd4KQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,0ef5f1b61aea4518946c51e79d00d11c, 第61章 千钧修炼功法,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/RAYdaCCv3kVMs5iq0oQwLQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,a3a7bf3ff89e48a7a7cdcf42b91d3763,第62章 万族入境,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/7hZsyfvkPZRMs5iq0oQwLQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,29bdabe3ee5d4059b5e8513584166c96,第63章 龙潜于渊,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/0kI5kG7D9cS2uJcMpdsVgA2
dad0ad47ed8a4ed18b1d8a2fa94cca43,09bbf7637ccf40b8ae9340cc6dcc733a, 第64章 操碎了心,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/OINz5_VFYsngn4SMoDUcDQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,042f141865fb4a428d9af4a0e2c1c271,第65章 离乡,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/_JpjfRvXS1vgn4SMoDUcDQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,3075d762861c438bb673ef808ed6631f,第66章 谁信啊！,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/BgIMO__pV774p8iEw--PPw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,86723554f0e14bb4b3eeb18cbe6e75a2,第67章 突袭，反杀,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/gznKkglwISz6ItTi_ILQ7A2
dad0ad47ed8a4ed18b1d8a2fa94cca43,30cdcdf80e0a42618881873ea2901bc5,第68章 我有钱，很强！（大章求推荐）,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/KCc220R0wTLgn4SMoDUcDQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,48a327e87db54e46835b6a48117e50c4, 第69章 冷眼看世界,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/ter_KO3RvXz6ItTi_ILQ7A2
dad0ad47ed8a4ed18b1d8a2fa94cca43,840a229c3a3a4df3a834df98e3fa67f0, 第70章 往死里整,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/eWtiWtJLCG5Ms5iq0oQwLQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,8f9fe2c77f384acb8a9859482043a064, 第71章 大夏文明学府,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/AIM1QjcadmD6ItTi_ILQ7A2
dad0ad47ed8a4ed18b1d8a2fa94cca43,b10097a9a7e54cefaee1e41d5b71dbce,第72章 学府初印象,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/DuG5qEeedxxp4rPq4Fd4KQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,3904e72a67ad4338a8b4558f20b5bd2b,第73章 女人都是拦路虎,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/bCC2lLF2zdHwrjbX3WA1AA2
dad0ad47ed8a4ed18b1d8a2fa94cca43,17ec7baab306480d8386259ddc1952eb, 第74章 缘分让我们相遇,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/oslu4CmcB91Ms5iq0oQwLQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,2ea9388838854e38aed7fe7f2a9bd198,第75章 自力更生,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/L_tMOeyXjt-aGfXRMrUjdw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,c5a87bb8664a4a28afd75f3d87a86e39,第76章 达成协议,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/iARCc7LCXTe2uJcMpdsVgA2
dad0ad47ed8a4ed18b1d8a2fa94cca43,6f97448bbfd4456c8981727454ed9f3d,第77章 辅修,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/hX8T_5Ujysm2uJcMpdsVgA2
dad0ad47ed8a4ed18b1d8a2fa94cca43,a84ba91a71524c4287c03013f91ba9dd,第78章 来自师伯的恶意,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/Rpf-W0-Fyq7M5j8_3RRvhw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,a2007bd300744cbcad51930646d69ed5,第79章 拜师（求推荐）,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/GLLSE-7BcwzwrjbX3WA1AA2
dad0ad47ed8a4ed18b1d8a2fa94cca43,e3303da0a68e40b79169cd4713759b3f,第80章 多神文融合,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/ZyZA1TdDb5-aGfXRMrUjdw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,c07a35708cce4ac4861163ba70a6e519,第81章 初进研究中心,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/F1OX8ca109maGfXRMrUjdw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,cde226169ac5454cb52088f654c05700,第82章 我的极限在哪？,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/nnYXk6QyIL9OBDFlr9quQA2
dad0ad47ed8a4ed18b1d8a2fa94cca43,c9eaa5e7d2734923b4815c1c8a54c1ea,第83章 你麻烦大了！,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/zfw9LgxLnCxp4rPq4Fd4KQ2
dad0ad47ed8a4ed18b1d8a2fa94cca43,989c0cdb11c94fe692c075600945befe,第84章 第一之下皆废物,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/UlEl2CIkT4maGfXRMrUjdw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,c882de0b79f847fba962f4e77a7eb41d,第85章 结仇,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/LnNEZx5jh9S2uJcMpdsVgA2
dad0ad47ed8a4ed18b1d8a2fa94cca43,7889323c903b4093bb98ce41f2e0a0a0,第86章 天才的世界你不懂,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/Ap_TV0UGuY7M5j8_3RRvhw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,6bafad039f5c458fb1195e9e67692bd1,上架感言,https://read.qidian.com/chapter/TOxiwmgRNSfffahp3g1tpg2/gSTMi3ugj8_4p8iEw--PPw2
dad0ad47ed8a4ed18b1d8a2fa94cca43,bfe0908a529e4807b4a7d2c5e3268797,第87章 初识刘洪（一更求首订）,https://vipreader.qidian.com/chapter/1018027842/524780090
dad0ad47ed8a4ed18b1d8a2fa94cca43,4512755e6c434c8d9ac71d142fe832b1,第88章 我不可能这么牛！（求订阅）,https://vipreader.qidian.com/chapter/1018027842/524780155
dad0ad47ed8a4ed18b1d8a2fa94cca43,5613745a3ec944e8aeca284b11b7e8c1,第89章 传承下去（三更求月票）,https://vipreader.qidian.com/chapter/1018027842/524780225
dad0ad47ed8a4ed18b1d8a2fa94cca43,b16b32763e354ca6bba979dceb9b280f,第90章 当个好班长（四更求订阅）,https://vipreader.qidian.com/chapter/1018027842/524841402
dad0ad47ed8a4ed18b1d8a2fa94cca43,eafa46bfb1a446f0a608954a28fb8363, 第91章 欺负老实人！（五更求月票）,https://vipreader.qidian.com/chapter/1018027842/524909235
dad0ad47ed8a4ed18b1d8a2fa94cca43,28fcf920c01b4e4cab18b3b0efbd7925,上架后更新时间说明,https://vipreader.qidian.com/chapter/1018027842/524912983
dad0ad47ed8a4ed18b1d8a2fa94cca43,41eb873ab1d54367a5c92dc0845817a4,第92章 神秘意志海（求订阅求月票）,https://vipreader.qidian.com/chapter/1018027842/524997732
dad0ad47ed8a4ed18b1d8a2fa94cca43,bae7cb069b0e4bb6904d307a784fe973,第93章 铸兵（求订阅求月票）,https://vipreader.qidian.com/chapter/1018027842/525036673
dad0ad47ed8a4ed18b1d8a2fa94cca43,ddc5a3b915bf4ef7bfe63c26f036eefe,第94章 我的心渐渐变黑！（两万更求订阅）,https://vipreader.qidian.com/chapter/1018027842/525070576
dad0ad47ed8a4ed18b1d8a2fa94cca43,3204fe3128bb4b6197aceb54b220e6ef,第95章 千钧（求月票求订阅）,https://vipreader.qidian.com/chapter/1018027842/525141534
dad0ad47ed8a4ed18b1d8a2fa94cca43,fcfc10f1617d4cc8863729c9760a8ae5,第96章 图册第二页（二更求订阅月票）,https://vipreader.qidian.com/chapter/1018027842/525174684
dad0ad47ed8a4ed18b1d8a2fa94cca43,a178c22911344046819801361f50bbf0,第97章 和我一样优秀！（万更求订阅月票）,https://vipreader.qidian.com/chapter/1018027842/525208928
dad0ad47ed8a4ed18b1d8a2fa94cca43,065b54b473ef4232a01c8140b267a919,第98章 运气真好？（求订阅月票）,https://vipreader.qidian.com/chapter/1018027842/525292904
dad0ad47ed8a4ed18b1d8a2fa94cca43,f2f35e84062044e985e6d17517bc7337,第99章 “杀”字神文（求月票求订阅）,https://vipreader.qidian.com/chapter/1018027842/525349874
dad0ad47ed8a4ed18b1d8a2fa94cca43,a23be86b40de44bc84ddc6aa95c9cd1a, 第100章 月考，养性（两万更求订阅求月票）,https://vipreader.qidian.com/chapter/1018027842/525388892
dad0ad47ed8a4ed18b1d8a2fa94cca43,4c4804ff45d54631aecea2130bd988c0,第101章 风波（求订阅）,https://vipreader.qidian.com/chapter/1018027842/525501824
dad0ad47ed8a4ed18b1d8a2fa94cca43,bb74e980e18f488aba6121860fac391e, 第102章 千头万绪（求订阅求月票）,https://vipreader.qidian.com/chapter/1018027842/525560655
dad0ad47ed8a4ed18b1d8a2fa94cca43,56b7a1d59dad4e21abbc73ec8aec9e80,第103章 一击必杀！（二合一大章，9000字求订阅）,https://vipreader.qidian.com/chapter/1018027842/525612926
dad0ad47ed8a4ed18b1d8a2fa94cca43,e4ef8a7bead445e5a467c1aab7766008,第104章 笨蛋太多（求订阅）,https://vipreader.qidian.com/chapter/1018027842/525734220
dad0ad47ed8a4ed18b1d8a2fa94cca43,3dfda4e98dc24f5f9deeef7aceadae47,第105章 给你们上一课（求月票，求订阅）,https://vipreader.qidian.com/chapter/1018027842/525799969
dad0ad47ed8a4ed18b1d8a2fa94cca43,f91c1fa5c9194558a6f141989a76a17c,第106章 攻杀之道！（万更求订阅月票）,https://vipreader.qidian.com/chapter/1018027842/525868455
dad0ad47ed8a4ed18b1d8a2fa94cca43,9a90a5a0d31b45b6b070ee3a532f4262,第107章 神文战技（求订阅）,https://vipreader.qidian.com/chapter/1018027842/525965040
dad0ad47ed8a4ed18b1d8a2fa94cca43,740a88b36cfa452991e83cfee915b1b7,第108章 两个9！（求订阅，求月票，求推荐，求一切）,https://vipreader.qidian.com/chapter/1018027842/526041445
dad0ad47ed8a4ed18b1d8a2fa94cca43,1ee63b3be94447c9961067cbb3d201da, 第109章 不可深究（两万更求订阅）,https://vipreader.qidian.com/chapter/1018027842/526099274
dad0ad47ed8a4ed18b1d8a2fa94cca43,08a5088cd2494ace918c9cd81300f808, 第110章 神文排斥（求订阅）,https://vipreader.qidian.com/chapter/1018027842/526203187
dad0ad47ed8a4ed18b1d8a2fa94cca43,4cd4d0a1321d4481a12b30f262122002,第111章 关押区（求订阅）,https://vipreader.qidian.com/chapter/1018027842/526325928
dad0ad47ed8a4ed18b1d8a2fa94cca43,7b7b16985e9d46258c247d75fe1df7f0,第112章 高级班见闻录（万更求订阅）,https://vipreader.qidian.com/chapter/1018027842/526389442
dad0ad47ed8a4ed18b1d8a2fa94cca43,8651ca3a6d8c434a95ac2d30875a6245,第113章 我可能低调不下去了（求订阅）,https://vipreader.qidian.com/chapter/1018027842/526476491
dad0ad47ed8a4ed18b1d8a2fa94cca43,1f3ceb82ca48400db9211e1dab2dd3bb,第114章 千钧四重,https://vipreader.qidian.com/chapter/1018027842/526514164
dad0ad47ed8a4ed18b1d8a2fa94cca43,602c987509af4b93aebb9eaf68076cb1,第115章 文明学府欢乐多（两万更求订阅）,https://vipreader.qidian.com/chapter/1018027842/526547678
dad0ad47ed8a4ed18b1d8a2fa94cca43,3fed2b84195b4b118224687f87c51d0e,第116章 都是有计划的人（求订阅）,https://vipreader.qidian.com/chapter/1018027842/526619345
dad0ad47ed8a4ed18b1d8a2fa94cca43,e9c9d32893cd4b8d99b171ddda5174f8,第117章 老实人苏宇（感谢狂野的小男孩白银盟打赏）,https://vipreader.qidian.com/chapter/1018027842/526658419
dad0ad47ed8a4ed18b1d8a2fa94cca43,3e80dc40986b4ac1a6f5a1834374f109,第118章 大智若愚（两万更求订阅）,https://vipreader.qidian.com/chapter/1018027842/526689068
